Index,GPS time,CoG,Lat,Lon,VX,VY,VZ,relPosHeading
12980,2330:342307.537,244.86,0.00000000,0.00000000,-14.80,-5.91,-6.37,243.98858
12981,2330:342307.680,244.59,0.00000000,0.00000000,-14.81,-5.97,-6.45,243.75404
12982,2330:342307.823,244.66,0.00000000,0.00000000,-15.09,-6.08,-6.54,244.02168
12983,2330:342307.966,244.50,0.00000000,0.00000000,-15.26,-6.18,-6.67,243.74902
12984,2330:342308.109,244.45,0.00000000,0.00000000,-15.35,-6.19,-6.74,243.74820
12985,2330:342308.252,244.56,0.00000000,0.00000000,-15.49,-6.24,-6.76,243.72936
12986,2330:342308.395,244.38,0.00000000,0.00000000,-15.63,-6.36,-6.86,243.63754
12987,2330:342308.538,244.19,0.00000000,0.00000000,-15.76,-6.47,-6.97,243.52108
12988,2330:342308.681,244.16,0.00000000,0.00000000,-15.82,-6.49,-7.01,243.42300
12989,2330:342308.824,244.29,0.00000000,0.00000000,-15.90,-6.48,-7.02,243.39930
12990,2330:342308.967,244.34,0.00000000,0.00000000,-15.99,-6.50,-7.04,243.50682
12991,2330:342309.110,244.22,0.00000000,0.00000000,-16.07,-6.56,-7.11,243.50188
12992,2330:342309.253,244.30,0.00000000,0.00000000,-16.17,-6.59,-7.13,243.46450
12993,2330:342309.396,244.28,0.00000000,0.00000000,-16.20,-6.60,-7.15,243.31320
12994,2330:342309.539,244.32,0.00000000,0.00000000,-16.22,-6.58,-7.16,243.31642
12995,2330:342309.682,244.26,0.00000000,0.00000000,-16.27,-6.61,-7.20,243.36166
12996,2330:342309.825,244.13,0.00000000,0.00000000,-16.26,-6.62,-7.24,243.37486
12997,2330:342309.968,244.19,0.00000000,0.00000000,-16.28,-6.62,-7.23,243.45898
12998,2330:342310.111,244.17,0.00000000,0.00000000,-16.25,-6.62,-7.22,243.40632
12999,2330:342310.254,244.13,0.00000000,0.00000000,-16.23,-6.63,-7.22,243.32078
13000,2330:342310.397,244.08,0.00000000,0.00000000,-16.22,-6.63,-7.23,243.38942
13001,2330:342310.540,244.13,0.00000000,0.00000000,-16.20,-6.62,-7.21,243.37248
13002,2330:342310.683,244.10,0.00000000,0.00000000,-16.17,-6.61,-7.21,243.32970
13003,2330:342310.826,244.17,0.00000000,0.00000000,-16.12,-6.58,-7.15,243.46904
13004,2330:342310.969,244.07,0.00000000,0.00000000,-16.09,-6.59,-7.17,243.38298
13005,2330:342311.112,244.17,0.00000000,0.00000000,-16.08,-6.55,-7.14,243.32030
13006,2330:342311.255,244.23,0.00000000,0.00000000,-16.00,-6.49,-7.10,243.32314
13007,2330:342311.398,244.21,0.00000000,0.00000000,-15.99,-6.50,-7.10,243.44854
13008,2330:342311.541,244.13,0.00000000,0.00000000,-15.94,-6.50,-7.10,243.32478
13009,2330:342311.684,244.10,0.00000000,0.00000000,-15.90,-6.48,-7.09,243.46358
13010,2330:342311.827,244.06,0.00000000,0.00000000,-15.84,-6.46,-7.08,243.34178
13011,2330:342311.970,244.08,0.00000000,0.00000000,-15.82,-6.45,-7.06,243.30588
13012,2330:342312.113,244.12,0.00000000,0.00000000,-15.78,-6.42,-7.03,243.28780
13013,2330:342312.256,244.06,0.00000000,0.00000000,-15.74,-6.42,-7.03,243.26074
13014,2330:342312.399,244.03,0.00000000,0.00000000,-15.69,-6.41,-7.02,243.17602
13015,2330:342312.542,244.04,0.00000000,0.00000000,-15.63,-6.39,-6.99,243.25680
13016,2330:342312.685,244.10,0.00000000,0.00000000,-15.61,-6.38,-6.96,243.29222
13017,2330:342312.828,244.02,0.00000000,0.00000000,-15.55,-6.38,-6.95,243.31760
13018,2330:342312.971,244.10,0.00000000,0.00000000,-15.51,-6.34,-6.91,243.31970
13019,2330:342313.114,244.12,0.00000000,0.00000000,-15.47,-6.33,-6.89,243.34062
13020,2330:342313.257,244.07,0.00000000,0.00000000,-15.39,-6.29,-6.87,243.26430
13021,2330:342313.400,244.19,0.00000000,0.00000000,-15.36,-6.26,-6.82,243.32580
13022,2330:342313.543,244.10,0.00000000,0.00000000,-15.29,-6.24,-6.81,243.30508
13023,2330:342313.686,244.18,0.00000000,0.00000000,-15.22,-6.20,-6.76,243.31424
13024,2330:342313.829,244.17,0.00000000,0.00000000,-15.16,-6.16,-6.74,243.38516
13025,2330:342313.972,244.10,0.00000000,0.00000000,-15.06,-6.14,-6.72,243.37532
13026,2330:342314.115,244.19,0.00000000,0.00000000,-15.00,-6.11,-6.66,243.49372
13027,2330:342314.258,244.20,0.00000000,0.00000000,-14.90,-6.08,-6.61,243.37844
13028,2330:342314.401,244.22,0.00000000,0.00000000,-14.84,-6.04,-6.57,243.49918
13029,2330:342314.544,244.27,0.00000000,0.00000000,-14.73,-6.00,-6.51,243.47806
13030,2330:342314.687,244.30,0.00000000,0.00000000,-14.64,-5.96,-6.46,243.48062
13031,2330:342314.830,244.30,0.00000000,0.00000000,-14.55,-5.94,-6.41,243.47548
13032,2330:342314.973,244.28,0.00000000,0.00000000,-14.44,-5.91,-6.36,243.42396
13033,2330:342315.116,244.31,0.00000000,0.00000000,-14.34,-5.89,-6.30,243.51490
13034,2330:342315.259,244.17,0.00000000,0.00000000,-14.22,-5.87,-6.28,243.48498
13035,2330:342315.402,244.16,0.00000000,0.00000000,-14.16,-5.84,-6.26,243.41994
13036,2330:342315.545,244.11,0.00000000,0.00000000,-14.01,-5.79,-6.21,243.37876
13037,2330:342315.688,244.22,0.00000000,0.00000000,-13.92,-5.72,-6.14,243.40852
13038,2330:342315.831,244.24,0.00000000,0.00000000,-13.78,-5.66,-6.08,243.43490
13039,2330:342315.974,244.13,0.00000000,0.00000000,-13.65,-5.63,-6.05,243.40210
13040,2330:342316.117,244.21,0.00000000,0.00000000,-13.52,-5.55,-5.97,243.51160
13041,2330:342316.260,244.14,0.00000000,0.00000000,-13.38,-5.51,-5.93,243.43334
13042,2330:342316.403,244.13,0.00000000,0.00000000,-13.26,-5.48,-5.87,243.46988
13043,2330:342316.546,244.05,0.00000000,0.00000000,-13.14,-5.45,-5.84,243.47398
13044,2330:342316.689,244.12,0.00000000,0.00000000,-13.03,-5.38,-5.77,243.39616
13045,2330:342316.832,244.08,0.00000000,0.00000000,-12.91,-5.36,-5.72,243.23522
13046,2330:342316.975,244.12,0.00000000,0.00000000,-12.80,-5.31,-5.66,243.16152
13047,2330:342317.118,244.04,0.00000000,0.00000000,-12.68,-5.27,-5.62,243.12578
13048,2330:342317.261,243.97,0.00000000,0.00000000,-12.60,-5.25,-5.60,243.14752
13049,2330:342317.404,243.92,0.00000000,0.00000000,-12.51,-5.22,-5.58,243.17720
13050,2330:342317.547,244.00,0.00000000,0.00000000,-12.45,-5.17,-5.54,243.11818
13051,2330:342317.690,243.98,0.00000000,0.00000000,-12.35,-5.14,-5.50,243.19416
13052,2330:342317.833,244.00,0.00000000,0.00000000,-12.31,-5.11,-5.48,243.25888
13053,2330:342317.976,243.88,0.00000000,0.00000000,-12.25,-5.11,-5.48,243.12518
13054,2330:342318.119,243.82,0.00000000,0.00000000,-12.19,-5.09,-5.47,243.03468
13055,2330:342318.262,243.84,0.00000000,0.00000000,-12.14,-5.07,-5.44,243.07032
13056,2330:342318.405,244.02,0.00000000,0.00000000,-12.11,-5.03,-5.38,243.11042
13057,2330:342318.548,243.78,0.00000000,0.00000000,-12.02,-5.05,-5.39,243.08268
13058,2330:342318.691,243.82,0.00000000,0.00000000,-12.02,-5.05,-5.38,243.05866
13059,2330:342318.834,243.73,0.00000000,0.00000000,-12.03,-5.08,-5.39,242.97538
13060,2330:342318.977,243.80,0.00000000,0.00000000,-12.02,-5.07,-5.38,243.05060
13061,2330:342319.120,243.78,0.00000000,0.00000000,-12.05,-5.09,-5.39,242.92826
13062,2330:342319.263,243.79,0.00000000,0.00000000,-12.03,-5.07,-5.39,243.03176
13063,2330:342319.406,243.92,0.00000000,0.00000000,-12.05,-5.06,-5.36,243.02216
13064,2330:342319.549,243.86,0.00000000,0.00000000,-12.04,-5.06,-5.37,243.01928
13065,2330:342319.692,243.85,0.00000000,0.00000000,-12.07,-5.09,-5.38,243.03354
13066,2330:342319.835,243.83,0.00000000,0.00000000,-12.03,-5.08,-5.37,243.12278
13067,2330:342319.978,243.93,0.00000000,0.00000000,-12.09,-5.08,-5.37,243.12796
13068,2330:342320.121,243.93,0.00000000,0.00000000,-12.05,-5.06,-5.36,243.13010
13069,2330:342320.264,243.93,0.00000000,0.00000000,-12.02,-5.06,-5.34,243.14648
13070,2330:342320.407,243.94,0.00000000,0.00000000,-12.00,-5.07,-5.32,243.15730
13071,2330:342320.550,243.86,0.00000000,0.00000000,-11.97,-5.07,-5.32,243.09264
13072,2330:342320.693,243.62,0.00000000,0.00000000,-11.92,-5.10,-5.36,243.05332
13073,2330:342320.836,243.74,0.00000000,0.00000000,-12.01,-5.12,-5.37,243.00598
13074,2330:342320.979,243.31,0.00000000,0.00000000,-12.10,-5.23,-5.51,242.68024
13075,2330:342321.122,243.19,0.00000000,0.00000000,-12.20,-5.30,-5.58,242.35812
13076,2330:342321.265,242.70,0.00000000,0.00000000,-12.26,-5.40,-5.73,241.90616
13077,2330:342321.408,242.37,0.00000000,0.00000000,-12.33,-5.49,-5.85,241.60058
13078,2330:342321.551,241.80,0.00000000,0.00000000,-12.39,-5.60,-6.03,241.16316
13079,2330:342321.694,241.43,0.00000000,0.00000000,-12.51,-5.71,-6.19,240.82946
13080,2330:342321.837,241.18,0.00000000,0.00000000,-12.66,-5.83,-6.33,240.52906
13081,2330:342321.980,241.06,0.00000000,0.00000000,-12.87,-5.98,-6.45,240.08198
13082,2330:342322.123,240.44,0.00000000,0.00000000,-12.92,-6.10,-6.65,239.63298
13083,2330:342322.266,240.06,0.00000000,0.00000000,-12.99,-6.19,-6.80,239.36912
13084,2330:342322.409,239.53,0.00000000,0.00000000,-13.10,-6.32,-7.02,238.92278
13085,2330:342322.552,239.39,0.00000000,0.00000000,-13.31,-6.47,-7.17,238.53136
13086,2330:342322.695,239.19,0.00000000,0.00000000,-13.56,-6.61,-7.38,238.20716
13087,2330:342322.838,238.89,0.00000000,0.00000000,-13.75,-6.75,-7.57,238.10564
13088,2330:342322.981,238.75,0.00000000,0.00000000,-13.93,-6.87,-7.72,238.35782
13089,2330:342323.124,239.05,0.00000000,0.00000000,-14.26,-7.01,-7.79,238.59748
13090,2330:342323.267,239.48,0.00000000,0.00000000,-14.58,-7.11,-7.81,238.93438
13091,2330:342323.410,239.82,0.00000000,0.00000000,-14.84,-7.17,-7.83,239.17750
13092,2330:342323.553,240.22,0.00000000,0.00000000,-15.14,-7.23,-7.85,239.61366
13093,2330:342323.696,240.54,0.00000000,0.00000000,-15.37,-7.28,-7.87,239.81542
13094,2330:342323.839,240.74,0.00000000,0.00000000,-15.61,-7.35,-7.92,240.14782
13095,2330:342323.982,240.99,0.00000000,0.00000000,-15.78,-7.39,-7.91,240.28776
13096,2330:342324.125,241.23,0.00000000,0.00000000,-15.91,-7.39,-7.91,240.52560
13097,2330:342324.268,241.64,0.00000000,0.00000000,-16.03,-7.37,-7.82,240.88102
13098,2330:342324.411,241.93,0.00000000,0.00000000,-16.17,-7.36,-7.79,241.17090
13099,2330:342324.554,242.31,0.00000000,0.00000000,-16.28,-7.35,-7.70,241.41774
13100,2330:342324.697,242.47,0.00000000,0.00000000,-16.34,-7.34,-7.68,241.65488
13101,2330:342324.840,242.56,0.00000000,0.00000000,-16.31,-7.34,-7.62,241.83176
13102,2330:342324.983,242.94,0.00000000,0.00000000,-16.33,-7.28,-7.49,242.10894
13103,2330:342325.126,242.95,0.00000000,0.00000000,-16.30,-7.27,-7.48,242.25338
13104,2330:342325.269,243.26,0.00000000,0.00000000,-16.30,-7.19,-7.38,242.43068
13105,2330:342325.412,243.29,0.00000000,0.00000000,-16.24,-7.16,-7.34,242.39700
13106,2330:342325.555,243.34,0.00000000,0.00000000,-16.11,-7.10,-7.26,242.53456
13107,2330:342325.698,243.40,0.00000000,0.00000000,-15.97,-7.05,-7.16,242.46140
13108,2330:342325.841,243.38,0.00000000,0.00000000,-15.76,-6.96,-7.07,242.56208
13109,2330:342325.984,243.39,0.00000000,0.00000000,-15.57,-6.89,-6.98,242.56712
13110,2330:342326.127,243.39,0.00000000,0.00000000,-15.30,-6.79,-6.85,242.54644
13111,2330:342326.270,243.37,0.00000000,0.00000000,-15.04,-6.69,-6.73,242.59678
13112,2330:342326.413,243.32,0.00000000,0.00000000,-14.73,-6.58,-6.61,242.69204
13113,2330:342326.556,243.38,0.00000000,0.00000000,-14.44,-6.47,-6.44,242.59644
13114,2330:342326.699,243.28,0.00000000,0.00000000,-14.12,-6.34,-6.33,242.49726
13115,2330:342326.842,243.45,0.00000000,0.00000000,-13.82,-6.17,-6.15,242.62858
13116,2330:342326.985,243.37,0.00000000,0.00000000,-13.47,-6.03,-6.02,242.47860
13117,2330:342327.128,243.47,0.00000000,0.00000000,-13.17,-5.88,-5.85,242.75750
13118,2330:342327.271,243.33,0.00000000,0.00000000,-12.79,-5.72,-5.73,242.55718
13119,2330:342327.414,243.39,0.00000000,0.00000000,-12.50,-5.59,-5.57,242.65676
13120,2330:342327.557,243.56,0.00000000,0.00000000,-12.12,-5.40,-5.37,242.79760
13121,2330:342327.700,243.32,0.00000000,0.00000000,-11.77,-5.28,-5.27,242.70354
13122,2330:342327.843,243.53,0.00000000,0.00000000,-11.47,-5.11,-5.09,242.73330
13123,2330:342327.986,243.48,0.00000000,0.00000000,-11.19,-4.99,-4.97,242.63874
13124,2330:342328.129,243.54,0.00000000,0.00000000,-10.97,-4.90,-4.86,242.93804
13125,2330:342328.272,243.60,0.00000000,0.00000000,-10.66,-4.74,-4.71,242.73154
13126,2330:342328.415,243.67,0.00000000,0.00000000,-10.44,-4.64,-4.59,242.75158
13127,2330:342328.558,243.56,0.00000000,0.00000000,-10.18,-4.54,-4.50,242.77784
13128,2330:342328.701,243.69,0.00000000,0.00000000,-10.01,-4.46,-4.40,242.76972
13129,2330:342328.844,243.65,0.00000000,0.00000000,-9.85,-4.39,-4.33,242.92580
13130,2330:342328.987,243.81,0.00000000,0.00000000,-9.77,-4.34,-4.27,243.03454
13131,2330:342329.130,243.56,0.00000000,0.00000000,-9.69,-4.33,-4.28,242.82918
13132,2330:342329.273,243.81,0.00000000,0.00000000,-9.64,-4.29,-4.21,242.98836
13133,2330:342329.416,243.55,0.00000000,0.00000000,-9.56,-4.27,-4.23,242.88470
13134,2330:342329.559,243.85,0.00000000,0.00000000,-9.58,-4.25,-4.18,243.05542
13135,2330:342329.702,243.74,0.00000000,0.00000000,-9.59,-4.26,-4.20,242.89576
13136,2330:342329.845,243.77,0.00000000,0.00000000,-9.69,-4.30,-4.24,242.96612
13137,2330:342329.988,243.61,0.00000000,0.00000000,-9.75,-4.35,-4.30,242.77546
13138,2330:342330.131,243.25,0.00000000,0.00000000,-9.80,-4.42,-4.40,242.57362
13139,2330:342330.274,243.05,0.00000000,0.00000000,-9.87,-4.49,-4.46,242.41778
13140,2330:342330.417,242.63,0.00000000,0.00000000,-9.96,-4.57,-4.59,241.84820
13141,2330:342330.560,242.18,0.00000000,0.00000000,-10.05,-4.67,-4.73,241.47712
13142,2330:342330.703,241.77,0.00000000,0.00000000,-10.10,-4.74,-4.85,241.05436
13143,2330:342330.846,241.36,0.00000000,0.00000000,-10.16,-4.83,-4.96,240.60876
13144,2330:342330.989,240.83,0.00000000,0.00000000,-10.25,-4.93,-5.12,240.36210
13145,2330:342331.132,240.41,0.00000000,0.00000000,-10.34,-5.04,-5.27,239.91718
13146,2330:342331.275,240.18,0.00000000,0.00000000,-10.48,-5.12,-5.40,239.71548
13147,2330:342331.418,240.03,0.00000000,0.00000000,-10.64,-5.22,-5.51,239.52906
13148,2330:342331.561,240.05,0.00000000,0.00000000,-10.78,-5.29,-5.59,239.39736
13149,2330:342331.704,239.96,0.00000000,0.00000000,-10.92,-5.36,-5.68,239.31460
13150,2330:342331.847,239.80,0.00000000,0.00000000,-11.06,-5.44,-5.80,239.14258
13151,2330:342331.990,239.74,0.00000000,0.00000000,-11.16,-5.50,-5.87,239.09410
13152,2330:342332.133,239.77,0.00000000,0.00000000,-11.35,-5.58,-5.96,239.17694
13153,2330:342332.276,239.97,0.00000000,0.00000000,-11.47,-5.63,-5.97,239.36182
13154,2330:342332.419,240.38,0.00000000,0.00000000,-11.61,-5.63,-5.94,239.68372
13155,2330:342332.562,240.84,0.00000000,0.00000000,-11.66,-5.58,-5.85,240.10946
13156,2330:342332.705,241.38,0.00000000,0.00000000,-11.70,-5.51,-5.73,240.70508
13157,2330:342332.848,242.23,0.00000000,0.00000000,-11.76,-5.42,-5.54,241.40650
13158,2330:342332.991,242.64,0.00000000,0.00000000,-11.83,-5.38,-5.48,241.94992
13159,2330:342333.134,243.45,0.00000000,0.00000000,-11.87,-5.27,-5.29,242.54992
13160,2330:342333.277,243.89,0.00000000,0.00000000,-11.90,-5.22,-5.20,243.18792
13161,2330:342333.420,244.58,0.00000000,0.00000000,-11.98,-5.17,-5.06,243.88628
13162,2330:342333.563,245.22,0.00000000,0.00000000,-12.07,-5.11,-4.95,244.22326
13163,2330:342333.706,245.70,0.00000000,0.00000000,-12.10,-5.06,-4.84,244.84470
13164,2330:342333.849,245.93,0.00000000,0.00000000,-12.15,-5.04,-4.81,245.17532
13165,2330:342333.992,246.38,0.00000000,0.00000000,-12.19,-4.99,-4.72,245.45864
13166,2330:342334.135,246.55,0.00000000,0.00000000,-12.23,-4.97,-4.70,245.75288
13167,2330:342334.278,246.88,0.00000000,0.00000000,-12.28,-4.93,-4.65,245.97162
13168,2330:342334.421,246.96,0.00000000,0.00000000,-12.29,-4.92,-4.63,246.25268
13169,2330:342334.564,247.34,0.00000000,0.00000000,-12.40,-4.90,-4.59,246.41236
13170,2330:342334.707,247.34,0.00000000,0.00000000,-12.39,-4.89,-4.59,246.54912
13171,2330:342334.850,247.22,0.00000000,0.00000000,-12.44,-4.91,-4.64,246.33162
13172,2330:342334.993,247.17,0.00000000,0.00000000,-12.44,-4.93,-4.65,246.36624
13173,2330:342335.136,247.04,0.00000000,0.00000000,-12.45,-4.96,-4.68,246.36296
13174,2330:342335.279,247.24,0.00000000,0.00000000,-12.50,-4.96,-4.65,246.35910
13175,2330:342335.422,247.19,0.00000000,0.00000000,-12.55,-4.97,-4.69,246.37952
13176,2330:342335.565,247.22,0.00000000,0.00000000,-12.57,-4.96,-4.69,246.24070
13177,2330:342335.708,247.18,0.00000000,0.00000000,-12.67,-4.99,-4.75,246.18888
13178,2330:342335.851,247.06,0.00000000,0.00000000,-12.70,-5.02,-4.79,246.30828
13179,2330:342335.994,247.12,0.00000000,0.00000000,-12.79,-5.03,-4.82,246.18422
13180,2330:342336.137,246.96,0.00000000,0.00000000,-12.79,-5.06,-4.85,246.14014
13181,2330:342336.280,247.09,0.00000000,0.00000000,-12.88,-5.07,-4.86,246.47256
13182,2330:342336.423,247.05,0.00000000,0.00000000,-12.91,-5.10,-4.87,246.22390
13183,2330:342336.566,246.46,0.00000000,0.00000000,-12.85,-5.19,-4.98,245.48982
13184,2330:342336.709,247.48,0.00000000,0.00000000,-13.17,-5.13,-4.86,246.56110
13185,2330:342336.852,246.89,0.00000000,0.00000000,-13.05,-5.16,-4.97,246.03030
13186,2330:342336.995,246.52,0.00000000,0.00000000,-13.14,-5.25,-5.10,245.62832
13187,2330:342337.138,246.63,0.00000000,0.00000000,-13.23,-5.27,-5.11,245.94128
13188,2330:342337.281,246.50,0.00000000,0.00000000,-13.24,-5.29,-5.15,245.47438
13189,2330:342337.424,246.15,0.00000000,0.00000000,-13.28,-5.36,-5.26,245.32186
13190,2330:342337.567,246.20,0.00000000,0.00000000,-13.30,-5.34,-5.26,245.45766
13191,2330:342337.710,245.96,0.00000000,0.00000000,-13.37,-5.42,-5.34,245.06092
13192,2330:342337.853,246.09,0.00000000,0.00000000,-13.40,-5.38,-5.33,245.01948
13193,2330:342337.996,245.93,0.00000000,0.00000000,-13.52,-5.46,-5.42,244.98254
13194,2330:342338.139,245.90,0.00000000,0.00000000,-13.56,-5.48,-5.45,245.03608
13195,2330:342338.282,245.99,0.00000000,0.00000000,-13.70,-5.51,-5.48,245.15836
13196,2330:342338.425,246.15,0.00000000,0.00000000,-13.81,-5.52,-5.49,245.31302
13197,2330:342338.568,246.54,0.00000000,0.00000000,-13.95,-5.51,-5.44,245.75306
13198,2330:342338.711,247.08,0.00000000,0.00000000,-14.04,-5.46,-5.33,246.21054
13199,2330:342338.854,247.49,0.00000000,0.00000000,-14.12,-5.42,-5.24,246.54858
13200,2330:342338.997,247.74,0.00000000,0.00000000,-14.10,-5.38,-5.17,246.79296
13201,2330:342339.140,248.24,0.00000000,0.00000000,-14.16,-5.30,-5.07,247.46704
13202,2330:342339.283,248.14,0.00000000,0.00000000,-14.07,-5.29,-5.06,247.48226
13203,2330:342339.426,248.42,0.00000000,0.00000000,-14.09,-5.26,-4.99,247.64020
13204,2330:342339.569,249.23,0.00000000,0.00000000,-14.21,-5.15,-4.83,248.10570
13205,2330:342339.712,248.39,0.00000000,0.00000000,-14.01,-5.22,-4.97,247.63262
13206,2330:342339.855,249.07,0.00000000,0.00000000,-14.13,-5.15,-4.84,248.07854
13207,2330:342339.998,248.76,0.00000000,0.00000000,-14.03,-5.14,-4.90,247.77128
13208,2330:342340.141,248.65,0.00000000,0.00000000,-13.95,-5.13,-4.90,247.70756
13209,2330:342340.284,248.57,0.00000000,0.00000000,-13.93,-5.14,-4.91,247.79772
13210,2330:342340.427,248.14,0.00000000,0.00000000,-13.81,-5.15,-4.99,247.42394
13211,2330:342340.570,248.08,0.00000000,0.00000000,-13.79,-5.16,-4.99,247.23800
13212,2330:342340.713,247.96,0.00000000,0.00000000,-13.69,-5.12,-5.00,247.03356
13213,2330:342340.856,247.58,0.00000000,0.00000000,-13.68,-5.19,-5.08,246.86944
13214,2330:342340.999,247.26,0.00000000,0.00000000,-13.59,-5.17,-5.15,246.50878
13215,2330:342341.142,246.85,0.00000000,0.00000000,-13.50,-5.22,-5.22,246.32946
13216,2330:342341.285,246.86,0.00000000,0.00000000,-13.50,-5.22,-5.21,246.00762
13217,2330:342341.428,246.48,0.00000000,0.00000000,-13.37,-5.22,-5.27,245.76612
13218,2330:342341.571,246.41,0.00000000,0.00000000,-13.36,-5.26,-5.27,245.65244
13219,2330:342341.714,246.06,0.00000000,0.00000000,-13.27,-5.27,-5.32,245.55340
13220,2330:342341.857,246.28,0.00000000,0.00000000,-13.32,-5.23,-5.30,245.47674
13221,2330:342342.000,246.14,0.00000000,0.00000000,-13.23,-5.20,-5.30,245.39350
13222,2330:342342.143,245.91,0.00000000,0.00000000,-13.14,-5.21,-5.32,245.19718
13223,2330:342342.429,246.07,0.00000000,0.00000000,-13.13,-5.18,-5.28,245.25588
13224,2330:342342.572,245.95,0.00000000,0.00000000,-13.16,-5.18,-5.33,245.21128
13225,2330:342342.715,246.06,0.00000000,0.00000000,-13.00,-5.08,-5.25,245.32868
13226,2330:342342.858,245.79,0.00000000,0.00000000,-12.91,-5.12,-5.27,245.01568
13227,2330:342343.001,245.76,0.00000000,0.00000000,-12.96,-5.17,-5.28,245.05896
13228,2330:342343.144,245.84,0.00000000,0.00000000,-12.99,-5.19,-5.27,245.18710
13229,2330:342343.287,245.76,0.00000000,0.00000000,-12.90,-5.13,-5.27,245.09054
13230,2330:342343.430,245.92,0.00000000,0.00000000,-12.86,-5.07,-5.22,245.02294
13231,2330:342343.573,245.69,0.00000000,0.00000000,-12.81,-5.07,-5.26,245.01976
13232,2330:342343.716,245.77,0.00000000,0.00000000,-12.82,-5.07,-5.24,245.04706
13233,2330:342343.859,245.71,0.00000000,0.00000000,-12.79,-5.06,-5.25,244.93742
13234,2330:342344.002,245.70,0.00000000,0.00000000,-12.75,-5.04,-5.24,244.91584
13235,2330:342344.145,245.67,0.00000000,0.00000000,-12.72,-5.02,-5.24,244.87298
13236,2330:342344.288,245.67,0.00000000,0.00000000,-12.72,-5.01,-5.24,244.78202
13237,2330:342344.431,245.61,0.00000000,0.00000000,-12.66,-4.99,-5.23,244.80506
13238,2330:342344.574,245.61,0.00000000,0.00000000,-12.66,-4.99,-5.23,244.82344
13239,2330:342344.717,245.57,0.00000000,0.00000000,-12.57,-4.95,-5.21,244.77454
13240,2330:342344.860,245.53,0.00000000,0.00000000,-12.56,-4.96,-5.22,244.77920
