Index,GPS time,CoG,Lat,Lon,VX,VY,VZ
11560,2330:342077.164,162.45,29.23979717,-81.09921533,9.88,-11.08,-22.17
11561,2330:342077.307,162.72,29.23976433,-81.09920367,9.75,-11.10,-22.19
11562,2330:342077.450,162.81,29.23973133,-81.09919200,9.77,-11.17,-22.31
11563,2330:342077.593,163.06,29.23969833,-81.09918050,9.61,-11.12,-22.26
11564,2330:342077.736,163.20,29.23966533,-81.09916900,9.58,-11.17,-22.35
11565,2330:342077.879,163.08,29.23963217,-81.09915767,9.65,-11.21,-22.34
11566,2330:342078.022,163.22,29.23959900,-81.09914633,9.59,-11.21,-22.37
11567,2330:342078.165,163.20,29.23956600,-81.09913500,9.61,-11.24,-22.39
11568,2330:342078.308,163.22,29.23953283,-81.09912350,9.62,-11.29,-22.41
11569,2330:342078.451,163.28,29.23949950,-81.09911217,9.59,-11.26,-22.43
11570,2330:342078.594,163.26,29.23946633,-81.09910067,9.62,-11.29,-22.45
11571,2330:342078.737,163.31,29.23943300,-81.09908933,9.59,-11.28,-22.46
11572,2330:342078.880,163.31,29.23939983,-81.09907800,9.58,-11.24,-22.48
11573,2330:342079.023,163.20,29.23936650,-81.09906667,9.65,-11.27,-22.50
11574,2330:342079.166,163.33,29.23933317,-81.09905517,9.59,-11.30,-22.50
11575,2330:342079.309,163.32,29.23930000,-81.09904400,9.58,-11.30,-22.44
11576,2330:342079.452,163.46,29.23926667,-81.09903267,9.51,-11.31,-22.42
11577,2330:342079.595,163.55,29.23923350,-81.09902133,9.47,-11.33,-22.43
11578,2330:342079.738,163.49,29.23920050,-81.09901017,9.48,-11.31,-22.35
11579,2330:342079.881,163.24,29.23916750,-81.09899900,9.54,-11.21,-22.24
11580,2330:342080.024,163.64,29.23913450,-81.09898800,9.35,-11.22,-22.25
11581,2330:342080.167,163.40,29.23910150,-81.09897683,9.47,-11.19,-22.29
11582,2330:342080.310,163.58,29.23906867,-81.09896567,9.35,-11.15,-22.23
11583,2330:342080.453,163.51,29.23903567,-81.09895467,9.39,-11.16,-22.26
11584,2330:342080.596,163.63,29.23900283,-81.09894367,9.34,-11.14,-22.29
11585,2330:342080.739,163.53,29.23896983,-81.09893267,9.37,-11.11,-22.26
11586,2330:342080.882,163.77,29.23893683,-81.09892167,9.27,-11.12,-22.33
11587,2330:342081.025,163.74,29.23890383,-81.09891067,9.28,-11.12,-22.29
11588,2330:342081.168,163.84,29.23887100,-81.09889967,9.24,-11.14,-22.33
11589,2330:342081.311,163.73,29.23883800,-81.09888883,9.28,-11.14,-22.27
11590,2330:342081.454,163.72,29.23880500,-81.09887800,9.28,-11.12,-22.26
11591,2330:342081.597,163.89,29.23877217,-81.09886717,9.21,-11.13,-22.31
11592,2330:342081.740,164.15,29.23873917,-81.09885633,9.09,-11.15,-22.35
11593,2330:342081.883,163.92,29.23870633,-81.09884550,9.19,-11.13,-22.29
11594,2330:342082.026,163.86,29.23867333,-81.09883467,9.22,-11.15,-22.27
11595,2330:342082.169,163.81,29.23864050,-81.09882383,9.25,-11.18,-22.25
11596,2330:342082.312,163.83,29.23860750,-81.09881300,9.20,-11.10,-22.21
11597,2330:342082.455,163.75,29.23857467,-81.09880217,9.24,-11.07,-22.23
11598,2330:342082.598,163.82,29.23854183,-81.09879117,9.22,-11.10,-22.26
11599,2330:342082.741,163.69,29.23850900,-81.09878033,9.28,-11.09,-22.26
11600,2330:342082.884,163.89,29.23847617,-81.09876950,9.19,-11.10,-22.27
11601,2330:342083.027,163.59,29.23844317,-81.09875850,9.32,-11.08,-22.24
11602,2330:342083.170,163.73,29.23841033,-81.09874767,9.25,-11.06,-22.24
11603,2330:342083.313,163.42,29.23837750,-81.09873667,9.38,-11.03,-22.20
11604,2330:342083.456,163.70,29.23834467,-81.09872567,9.30,-11.16,-22.28
11605,2330:342083.599,163.61,29.23831183,-81.09871467,9.31,-11.11,-22.17
11606,2330:342083.742,163.76,29.23827900,-81.09870383,9.25,-11.15,-22.21
11607,2330:342083.885,163.83,29.23824617,-81.09869300,9.21,-11.13,-22.20
11608,2330:342084.028,163.79,29.23821333,-81.09868200,9.23,-11.11,-22.22
11609,2330:342084.171,163.72,29.23818050,-81.09867117,9.27,-11.14,-22.20
11610,2330:342084.314,163.79,29.23814767,-81.09866017,9.23,-11.13,-22.18
11611,2330:342084.457,163.76,29.23811483,-81.09864933,9.26,-11.20,-22.19
11612,2330:342084.600,163.87,29.23808200,-81.09863850,9.21,-11.21,-22.19
11613,2330:342084.743,163.86,29.23804917,-81.09862767,9.20,-11.18,-22.16
11614,2330:342084.886,163.81,29.23801633,-81.09861683,9.22,-11.16,-22.15
11615,2330:342085.029,163.81,29.23798350,-81.09860600,9.24,-11.21,-22.18
11616,2330:342085.172,164.03,29.23795067,-81.09859533,9.13,-11.22,-22.18
11617,2330:342085.315,163.85,29.23791783,-81.09858450,9.20,-11.18,-22.14
11618,2330:342085.458,163.56,29.23788517,-81.09857333,9.32,-11.13,-22.12
11619,2330:342085.601,163.60,29.23785233,-81.09856250,9.32,-11.17,-22.12
11620,2330:342085.744,164.11,29.23781950,-81.09855167,9.11,-11.28,-22.20
11621,2330:342085.887,163.85,29.23778667,-81.09854083,9.22,-11.26,-22.15
11622,2330:342086.030,163.75,29.23775383,-81.09853000,9.27,-11.22,-22.18
11623,2330:342086.173,163.55,29.23772100,-81.09851900,9.33,-11.15,-22.10
11624,2330:342086.316,163.84,29.23768817,-81.09850817,9.22,-11.18,-22.21
11625,2330:342086.459,163.80,29.23765533,-81.09849733,9.23,-11.19,-22.15
11626,2330:342086.602,163.80,29.23762250,-81.09848633,9.25,-11.23,-22.20
11627,2330:342086.745,163.73,29.23758967,-81.09847550,9.27,-11.22,-22.14
11628,2330:342086.888,163.73,29.23755667,-81.09846450,9.30,-11.27,-22.19
11629,2330:342087.031,163.70,29.23752383,-81.09845350,9.28,-11.22,-22.13
11630,2330:342087.174,163.83,29.23749100,-81.09844267,9.24,-11.23,-22.21
11631,2330:342087.317,163.75,29.23745817,-81.09843183,9.27,-11.22,-22.19
11632,2330:342087.460,163.73,29.23742533,-81.09842083,9.27,-11.18,-22.18
11633,2330:342087.603,163.74,29.23739233,-81.09841000,9.27,-11.20,-22.20
11634,2330:342087.746,163.65,29.23735950,-81.09839900,9.34,-11.24,-22.22
11635,2330:342087.889,163.72,29.23732667,-81.09838800,9.29,-11.21,-22.19
11636,2330:342088.032,163.75,29.23729383,-81.09837700,9.26,-11.18,-22.19
11637,2330:342088.175,163.64,29.23726100,-81.09836617,9.32,-11.21,-22.18
11638,2330:342088.318,163.55,29.23722800,-81.09835500,9.37,-11.22,-22.19
11639,2330:342088.461,163.55,29.23719517,-81.09834400,9.38,-11.25,-22.18
11640,2330:342088.604,163.56,29.23716233,-81.09833300,9.36,-11.20,-22.17
11641,2330:342088.747,163.61,29.23712950,-81.09832183,9.33,-11.17,-22.21
11642,2330:342088.890,163.53,29.23709650,-81.09831083,9.36,-11.13,-22.21
11643,2330:342089.033,163.48,29.23706367,-81.09829967,9.40,-11.15,-22.24
11644,2330:342089.176,163.54,29.23703083,-81.09828867,9.36,-11.10,-22.25
11645,2330:342089.319,163.53,29.23699800,-81.09827750,9.36,-11.06,-22.30
11646,2330:342089.462,163.61,29.23696500,-81.09826650,9.34,-11.05,-22.36
11647,2330:342089.605,163.45,29.23693200,-81.09825533,9.40,-11.02,-22.33
11648,2330:342089.748,163.48,29.23689917,-81.09824417,9.38,-10.98,-22.37
11649,2330:342089.891,163.53,29.23686617,-81.09823300,9.34,-10.91,-22.37
11650,2330:342090.034,163.42,29.23683333,-81.09822183,9.40,-10.89,-22.43
11651,2330:342090.177,163.53,29.23680033,-81.09821083,9.34,-10.96,-22.34
11652,2330:342090.320,163.56,29.23676733,-81.09819967,9.39,-11.14,-22.37
11653,2330:342090.463,163.59,29.23673433,-81.09818867,9.38,-11.20,-22.30
11654,2330:342090.606,163.56,29.23670133,-81.09817750,9.37,-11.12,-22.29
11655,2330:342090.749,163.47,29.23666850,-81.09816633,9.39,-11.03,-22.31
11656,2330:342090.892,163.58,29.23663567,-81.09815533,9.34,-11.06,-22.32
11657,2330:342091.035,163.65,29.23660267,-81.09814433,9.34,-11.15,-22.32
11658,2330:342091.178,163.43,29.23656967,-81.09813317,9.43,-11.14,-22.25
11659,2330:342091.321,163.53,29.23653683,-81.09812200,9.36,-11.08,-22.27
11660,2330:342091.464,163.62,29.23650400,-81.09811117,9.31,-11.03,-22.30
11661,2330:342091.607,163.69,29.23647117,-81.09810017,9.27,-11.02,-22.29
11662,2330:342091.750,163.52,29.23643817,-81.09808900,9.37,-11.10,-22.28
11663,2330:342091.893,163.58,29.23640533,-81.09807800,9.35,-11.17,-22.22
11664,2330:342092.036,163.57,29.23637250,-81.09806683,9.35,-11.16,-22.22
11665,2330:342092.179,163.67,29.23633967,-81.09805600,9.28,-11.08,-22.23
11666,2330:342092.322,163.66,29.23630667,-81.09804500,9.29,-11.06,-22.26
11667,2330:342092.465,163.62,29.23627383,-81.09803400,9.32,-11.08,-22.26
11668,2330:342092.608,163.44,29.23624100,-81.09802283,9.40,-11.09,-22.22
11669,2330:342092.751,163.57,29.23620817,-81.09801167,9.32,-11.07,-22.20
11670,2330:342092.894,163.74,29.23617533,-81.09800083,9.25,-11.09,-22.22
11671,2330:342093.037,163.79,29.23614250,-81.09799000,9.24,-11.14,-22.23
11672,2330:342093.180,163.58,29.23610967,-81.09797883,9.34,-11.17,-22.17
11673,2330:342093.323,163.59,29.23607683,-81.09796783,9.34,-11.20,-22.16
11674,2330:342093.466,163.72,29.23604400,-81.09795700,9.27,-11.19,-22.14
11675,2330:342093.609,163.81,29.23601133,-81.09794617,9.21,-11.14,-22.18
11676,2330:342093.752,163.64,29.23597850,-81.09793517,9.29,-11.12,-22.14
11677,2330:342093.895,163.68,29.23594567,-81.09792417,9.30,-11.21,-22.16
11678,2330:342094.038,163.69,29.23591283,-81.09791317,9.28,-11.19,-22.12
11679,2330:342094.181,163.72,29.23588017,-81.09790233,9.25,-11.13,-22.15
11680,2330:342094.324,163.61,29.23584733,-81.09789133,9.30,-11.10,-22.15
11681,2330:342094.467,163.65,29.23581467,-81.09788033,9.28,-11.12,-22.16
11682,2330:342094.610,163.63,29.23578183,-81.09786950,9.30,-11.13,-22.15
11683,2330:342094.753,163.56,29.23574900,-81.09785833,9.32,-11.12,-22.13
11684,2330:342094.896,163.55,29.23571633,-81.09784733,9.35,-11.17,-22.14
11685,2330:342095.039,163.59,29.23568350,-81.09783633,9.32,-11.18,-22.13
11686,2330:342095.182,163.51,29.23565067,-81.09782533,9.36,-11.17,-22.12
11687,2330:342095.325,163.47,29.23561800,-81.09781417,9.37,-11.15,-22.12
11688,2330:342095.468,163.51,29.23558517,-81.09780317,9.36,-11.16,-22.14
11689,2330:342095.611,163.45,29.23555250,-81.09779200,9.39,-11.15,-22.14
11690,2330:342095.754,163.47,29.23551967,-81.09778100,9.37,-11.15,-22.12
11691,2330:342095.897,163.47,29.23548683,-81.09776983,9.39,-11.17,-22.14
11692,2330:342096.040,163.42,29.23545400,-81.09775867,9.41,-11.17,-22.13
11693,2330:342096.183,163.41,29.23542133,-81.09774767,9.41,-11.14,-22.15
11694,2330:342096.326,163.40,29.23538850,-81.09773650,9.40,-11.10,-22.14
11695,2330:342096.469,163.39,29.23535567,-81.09772533,9.42,-11.13,-22.18
11696,2330:342096.612,163.43,29.23532283,-81.09771417,9.40,-11.12,-22.18
11697,2330:342096.755,163.47,29.23529000,-81.09770300,9.38,-11.12,-22.18
11698,2330:342096.898,163.37,29.23525733,-81.09769183,9.43,-11.10,-22.20
11699,2330:342097.041,163.41,29.23522450,-81.09768083,9.41,-11.09,-22.20
11700,2330:342097.184,163.41,29.23519167,-81.09766967,9.42,-11.10,-22.22
11701,2330:342097.327,163.36,29.23515883,-81.09765850,9.44,-11.09,-22.21
11702,2330:342097.470,163.38,29.23512600,-81.09764733,9.42,-11.09,-22.20
11703,2330:342097.613,163.31,29.23509317,-81.09763600,9.46,-11.10,-22.21
11704,2330:342097.756,163.48,29.23506017,-81.09762483,9.39,-11.14,-22.23
11705,2330:342097.899,163.44,29.23502733,-81.09761383,9.40,-11.11,-22.22
11706,2330:342098.042,163.40,29.23499450,-81.09760267,9.42,-11.07,-22.25
11707,2330:342098.185,163.38,29.23496167,-81.09759150,9.43,-11.07,-22.25
11708,2330:342098.328,163.36,29.23492883,-81.09758017,9.44,-11.07,-22.25
11709,2330:342098.471,163.35,29.23489583,-81.09756900,9.45,-11.08,-22.25
11710,2330:342098.614,163.44,29.23486300,-81.09755783,9.41,-11.07,-22.28
11711,2330:342098.757,163.39,29.23483017,-81.09754667,9.42,-11.05,-22.26
11712,2330:342098.900,163.39,29.23479717,-81.09753550,9.43,-11.05,-22.29
11713,2330:342099.043,163.30,29.23476433,-81.09752417,9.48,-11.05,-22.29
11714,2330:342099.186,163.36,29.23473150,-81.09751300,9.44,-11.06,-22.26
11715,2330:342099.329,163.37,29.23469867,-81.09750183,9.43,-11.03,-22.28
11716,2330:342099.472,163.38,29.23466567,-81.09749067,9.42,-11.03,-22.28
11717,2330:342099.615,163.37,29.23463283,-81.09747950,9.45,-11.10,-22.26
11718,2330:342099.758,163.36,29.23460000,-81.09746833,9.44,-11.10,-22.22
11719,2330:342099.901,163.37,29.23456717,-81.09745700,9.44,-11.10,-22.23
11720,2330:342100.044,163.37,29.23453433,-81.09744583,9.44,-11.08,-22.23
11721,2330:342100.187,163.35,29.23450150,-81.09743467,9.43,-11.06,-22.21
11722,2330:342100.330,163.49,29.23446867,-81.09742367,9.38,-11.10,-22.24
11723,2330:342100.473,163.40,29.23443583,-81.09741250,9.43,-11.13,-22.21
11724,2330:342100.616,163.38,29.23440283,-81.09740133,9.43,-11.10,-22.23
11725,2330:342100.759,163.34,29.23437000,-81.09739000,9.43,-11.03,-22.25
11726,2330:342100.902,163.39,29.23433733,-81.09737883,9.38,-10.94,-22.24
11727,2330:342101.045,163.35,29.23430450,-81.09736767,9.42,-10.97,-22.27
11728,2330:342101.188,163.44,29.23427167,-81.09735650,9.38,-11.04,-22.23
11729,2330:342101.331,163.45,29.23423883,-81.09734550,9.41,-11.15,-22.22
11730,2330:342101.474,163.27,29.23420600,-81.09733417,9.48,-11.10,-22.19
11731,2330:342101.617,163.33,29.23417317,-81.09732300,9.41,-11.01,-22.17
11732,2330:342101.760,163.56,29.23414033,-81.09731200,9.32,-11.01,-22.24
11733,2330:342101.903,163.47,29.23410767,-81.09730083,9.37,-11.10,-22.18
11734,2330:342102.046,163.47,29.23407483,-81.09728983,9.39,-11.19,-22.12
11735,2330:342102.189,163.28,29.23404200,-81.09727867,9.47,-11.21,-22.07
11736,2330:342102.332,163.43,29.23400933,-81.09726750,9.41,-11.21,-22.08
11737,2330:342102.475,163.46,29.23397667,-81.09725650,9.37,-11.16,-22.08
11738,2330:342102.618,163.56,29.23394383,-81.09724533,9.34,-11.18,-22.12
11739,2330:342102.761,163.41,29.23391100,-81.09723433,9.40,-11.15,-22.10
11740,2330:342102.904,163.40,29.23387833,-81.09722317,9.39,-11.11,-22.09
11741,2330:342103.047,163.42,29.23384567,-81.09721200,9.37,-11.08,-22.08
11742,2330:342103.190,163.44,29.23381300,-81.09720100,9.39,-11.14,-22.13
11743,2330:342103.333,163.45,29.23378017,-81.09718983,9.39,-11.17,-22.10
11744,2330:342103.476,163.49,29.23374750,-81.09717883,9.36,-11.16,-22.10
11745,2330:342103.619,163.49,29.23371467,-81.09716767,9.37,-11.16,-22.12
11746,2330:342103.762,163.42,29.23368200,-81.09715667,9.39,-11.14,-22.10
11747,2330:342103.905,163.38,29.23364917,-81.09714550,9.41,-11.14,-22.09
11748,2330:342104.048,163.44,29.23361650,-81.09713433,9.40,-11.19,-22.11
11749,2330:342104.191,163.49,29.23358367,-81.09712333,9.39,-11.24,-22.13
11750,2330:342104.334,163.51,29.23355083,-81.09711217,9.36,-11.18,-22.12
11751,2330:342104.477,163.36,29.23351800,-81.09710100,9.43,-11.12,-22.15
11752,2330:342104.620,163.45,29.23348533,-81.09709000,9.38,-11.09,-22.18
11753,2330:342104.763,163.57,29.23345233,-81.09707883,9.35,-11.15,-22.23
11754,2330:342104.906,163.51,29.23341950,-81.09706783,9.39,-11.14,-22.25
11755,2330:342105.049,163.37,29.23338667,-81.09705667,9.42,-11.03,-22.24
11756,2330:342105.192,163.39,29.23335383,-81.09704550,9.41,-10.99,-22.29
11757,2330:342105.335,163.49,29.23332100,-81.09703433,9.36,-10.98,-22.30
11758,2330:342105.478,163.53,29.23328800,-81.09702333,9.38,-11.08,-22.32
11759,2330:342105.621,163.48,29.23325517,-81.09701217,9.40,-11.08,-22.29
11760,2330:342105.764,163.37,29.23322217,-81.09700100,9.44,-11.09,-22.26
11761,2330:342105.907,163.48,29.23318933,-81.09698983,9.41,-11.13,-22.28
11762,2330:342106.050,163.47,29.23315633,-81.09697867,9.42,-11.11,-22.33
11763,2330:342106.193,163.45,29.23312350,-81.09696750,9.39,-11.03,-22.29
11764,2330:342106.336,163.46,29.23309050,-81.09695633,9.40,-11.01,-22.34
11765,2330:342106.479,163.45,29.23305750,-81.09694517,9.40,-11.04,-22.32
11766,2330:342106.622,163.51,29.23302467,-81.09693417,9.38,-11.07,-22.31
11767,2330:342106.765,163.45,29.23299167,-81.09692300,9.41,-11.10,-22.28
11768,2330:342106.908,163.48,29.23295883,-81.09691183,9.39,-11.10,-22.27
11769,2330:342107.051,163.48,29.23292583,-81.09690067,9.40,-11.10,-22.28
11770,2330:342107.194,163.44,29.23289300,-81.09688950,9.41,-11.09,-22.26
11771,2330:342107.337,163.44,29.23286017,-81.09687850,9.41,-11.07,-22.28
11772,2330:342107.480,163.45,29.23282717,-81.09686733,9.40,-11.08,-22.26
11773,2330:342107.623,163.48,29.23279433,-81.09685617,9.38,-11.08,-22.24
11774,2330:342107.766,163.49,29.23276150,-81.09684517,9.37,-11.08,-22.24
11775,2330:342107.909,163.46,29.23272867,-81.09683400,9.39,-11.10,-22.24
11776,2330:342108.052,163.45,29.23269583,-81.09682283,9.40,-11.14,-22.18
11777,2330:342108.195,163.55,29.23266300,-81.09681183,9.35,-11.16,-22.18
11778,2330:342108.338,163.55,29.23263017,-81.09680083,9.35,-11.18,-22.16
11779,2330:342108.481,163.42,29.23259733,-81.09678967,9.41,-11.19,-22.12
11780,2330:342108.624,163.45,29.23256467,-81.09677850,9.39,-11.19,-22.09
11781,2330:342108.767,163.60,29.23253183,-81.09676750,9.32,-11.21,-22.11
11782,2330:342108.910,163.60,29.23249917,-81.09675650,9.33,-11.24,-22.09
11783,2330:342109.053,163.52,29.23246633,-81.09674550,9.35,-11.21,-22.05
11784,2330:342109.196,163.52,29.23243367,-81.09673450,9.34,-11.17,-22.07
11785,2330:342109.339,163.67,29.23240100,-81.09672367,9.23,-11.07,-22.04
11786,2330:342109.482,163.67,29.23236850,-81.09671267,9.20,-11.00,-22.02
11787,2330:342109.625,163.54,29.23233600,-81.09670183,9.26,-11.03,-21.97
11788,2330:342109.768,163.57,29.23230350,-81.09669083,9.24,-11.06,-21.91
11789,2330:342109.911,163.65,29.23227117,-81.09668000,9.17,-11.01,-21.84
11790,2330:342110.054,163.69,29.23223900,-81.09666933,9.12,-10.96,-21.80
11791,2330:342110.197,163.57,29.23220683,-81.09665850,9.18,-10.97,-21.77
11792,2330:342110.340,163.57,29.23217450,-81.09664767,9.16,-10.97,-21.71
11793,2330:342110.483,163.59,29.23214250,-81.09663683,9.12,-10.89,-21.69
11794,2330:342110.626,163.69,29.23211050,-81.09662617,9.04,-10.79,-21.70
11795,2330:342110.769,163.73,29.23207850,-81.09661550,8.99,-10.71,-21.67
11796,2330:342110.912,163.68,29.23204650,-81.09660483,9.01,-10.70,-21.65
11797,2330:342111.055,163.71,29.23201467,-81.09659433,8.98,-10.71,-21.60
11798,2330:342111.198,163.70,29.23198300,-81.09658367,8.96,-10.69,-21.54
11799,2330:342111.341,163.68,29.23195117,-81.09657317,8.97,-10.68,-21.52
11800,2330:342111.484,163.56,29.23191950,-81.09656250,8.98,-10.62,-21.44
11801,2330:342111.627,163.75,29.23188800,-81.09655200,8.89,-10.62,-21.43
11802,2330:342111.770,163.63,29.23185633,-81.09654133,8.94,-10.61,-21.39
11803,2330:342111.913,163.64,29.23182500,-81.09653083,8.91,-10.60,-21.33
11804,2330:342112.056,163.63,29.23179350,-81.09652033,8.90,-10.58,-21.29
11805,2330:342112.199,163.59,29.23176217,-81.09650983,8.90,-10.55,-21.26
11806,2330:342112.342,163.61,29.23173083,-81.09649933,8.88,-10.54,-21.22
11807,2330:342112.485,163.65,29.23169950,-81.09648883,8.84,-10.50,-21.20
11808,2330:342112.628,163.63,29.23166817,-81.09647833,8.86,-10.53,-21.21
11809,2330:342112.771,163.72,29.23163700,-81.09646800,8.83,-10.58,-21.18
11810,2330:342112.914,163.69,29.23160567,-81.09645750,8.85,-10.64,-21.17
11811,2330:342113.057,163.69,29.23157433,-81.09644700,8.86,-10.66,-21.14
11812,2330:342113.200,163.69,29.23154300,-81.09643667,8.85,-10.66,-21.13
11813,2330:342113.343,163.62,29.23151167,-81.09642617,8.89,-10.67,-21.14
11814,2330:342113.486,163.60,29.23148033,-81.09641567,8.91,-10.70,-21.14
11815,2330:342113.629,163.59,29.23144900,-81.09640517,8.92,-10.70,-21.15
11816,2330:342113.772,163.72,29.23141767,-81.09639467,8.87,-10.70,-21.20
11817,2330:342113.915,163.69,29.23138617,-81.09638417,8.88,-10.67,-21.23
11818,2330:342114.058,163.76,29.23135483,-81.09637367,8.84,-10.64,-21.24
11819,2330:342114.201,163.67,29.23132350,-81.09636317,8.89,-10.65,-21.26
11820,2330:342114.344,163.61,29.23129200,-81.09635267,8.92,-10.66,-21.24
11821,2330:342114.487,163.73,29.23126050,-81.09634217,8.89,-10.73,-21.25
11822,2330:342114.630,163.61,29.23122900,-81.09633167,8.96,-10.79,-21.22
11823,2330:342114.773,163.86,29.23119750,-81.09632133,8.87,-10.87,-21.26
11824,2330:342114.916,163.83,29.23116583,-81.09631083,8.88,-10.86,-21.27
11825,2330:342115.059,163.67,29.23113433,-81.09630033,8.94,-10.77,-21.29
11826,2330:342115.202,163.58,29.23110283,-81.09628967,8.96,-10.67,-21.32
11827,2330:342115.345,163.64,29.23107133,-81.09627917,8.93,-10.66,-21.33
11828,2330:342115.488,163.61,29.23103967,-81.09626850,8.99,-10.77,-21.37
11829,2330:342115.631,163.52,29.23100800,-81.09625800,9.02,-10.78,-21.30
11830,2330:342115.774,163.64,29.23097650,-81.09624733,8.96,-10.76,-21.33
11831,2330:342115.917,163.69,29.23094483,-81.09623683,8.94,-10.74,-21.37
11832,2330:342116.060,163.63,29.23091317,-81.09622617,8.99,-10.78,-21.40
11833,2330:342116.203,163.60,29.23088150,-81.09621550,9.00,-10.81,-21.37
11834,2330:342116.346,163.60,29.23084983,-81.09620500,9.00,-10.78,-21.37
11835,2330:342116.489,163.56,29.23081817,-81.09619433,9.02,-10.78,-21.41
11836,2330:342116.632,163.70,29.23078650,-81.09618367,8.97,-10.82,-21.43
11837,2330:342116.775,163.58,29.23075467,-81.09617317,9.03,-10.81,-21.44
